embedding_x,embedding_y
-11.345282,8.863834
11.079074,11.898783
18.468634,7.7768135
-11.280954,7.758211
16.419725,6.974009
-11.356161,8.865368
4.495828,5.3897443
18.602736,11.200032
-11.318423,8.834395
-11.27152,8.768332
4.2794795,7.336672
-11.305299,8.822749
-11.301089,8.817085
-11.293055,8.820588
-11.286426,8.768643
-11.284008,8.772639
-11.285317,8.772126
-11.262269,8.764684
16.455652,7.134296
-5.3797116,10.739277
4.3790727,9.96569
-11.269334,8.765127
17.057533,9.6998415
17.516464,8.355694
-11.250875,7.7401905
-11.300858,8.726436
18.865786,11.465054
7.7934275,8.657343
17.046043,6.2077785
3.6773162,4.463912
7.409685,8.910362
11.264111,11.713576
16.868717,5.3677144
18.486145,7.1952343
16.174717,9.243752
12.005991,10.51819
11.21539,9.893698
4.1820574,10.7669115
11.212421,9.56434
3.6592577,4.670265
11.12022,11.409131
4.248757,10.710122
18.70488,7.194644
11.778671,10.478797
12.040606,10.605013
-10.179018,5.135398
21.463923,11.266589
8.519515,8.98561
16.748053,4.981303
20.793318,11.449501
17.287863,10.444121
4.2151504,7.7935114
-10.176843,5.133547
18.58743,11.267772
-3.212548,3.61208
18.89904,7.419375
-10.206641,5.163047
-10.187505,5.1418915
-10.199493,5.1520796
16.27729,6.3460155
16.635141,6.6584024
-11.250489,7.745495
-11.254159,7.7457542
-11.223395,7.715352
-11.235195,7.7258205
-10.165749,5.124348
11.931843,8.352605
-5.185502,7.855182
10.309718,13.00009
-11.390576,8.067513
-10.168575,5.1267037
-1.6414732,5.244695
-5.2982235,9.929677
4.7791266,5.3156085
-10.1935835,5.1512785
-1.7264663,4.970723
-10.14743,5.11576
-10.165255,5.1245246
-10.182308,5.13824
-10.169985,5.126353
-11.201999,7.6901727
-10.184478,5.1393166
-10.183155,5.139341
-10.182641,5.139056
16.054815,10.347217
16.214487,6.4620595
-11.189844,7.664429
16.897306,9.190381
2.7171087,4.444308
-4.5420513,4.4521675
-10.078131,5.063099
4.1048703,10.339618
-10.124738,5.089399
4.161152,10.745221
12.657433,11.746492
-11.243787,7.7416224
4.1341186,7.882603
16.954882,9.850379
18.57317,10.502934
19.733969,6.569926
10.758257,13.681275
0.5123396,6.0968823
4.1027427,8.971736
10.488737,8.107821
-9.945351,4.9642687
-5.254344,9.726796
3.9906085,7.541342
-9.961013,4.9782414
-9.95984,4.9737883
20.464602,11.924752
-9.994726,5.007506
4.240679,10.979722
-9.982473,4.9938617
-5.2010746,7.817365
12.180563,11.523901
-9.972759,4.9855685
-11.238266,7.733947
-11.2226,7.7206006
-9.963913,4.984524
16.8105,10.052762
11.705596,9.222071
-5.207021,5.841529
-9.959141,4.982112
16.074276,5.8649244
12.621433,11.043736
-5.268574,7.556425
16.325039,10.700919
-9.955262,4.978392
-1.60687,5.3270364
16.245085,6.4822803
-9.67273,4.733657
-9.862114,4.9204507
-9.862255,4.916819
-11.240562,7.736178
-9.476042,4.32245
-5.3478465,6.6071377
19.335777,11.580648
-9.2534895,4.717229
-1.6276747,5.2726226
16.94178,8.526258
-3.9990032,3.9656405
10.781112,12.16454
-5.203626,5.8161225
-9.316235,4.6568527
17.568285,9.986523
1.0848647,5.7899537
17.22635,8.592022
18.819689,10.632219
16.581367,6.584265
-9.286674,4.6920915
16.444574,4.758564
-9.390373,4.454305
-9.390834,4.456495
-9.409033,4.4119544
-9.160641,4.682148
19.788054,6.8802404
-5.4084897,10.595868
-9.289335,4.5835624
-9.223454,4.649199
-5.383195,10.406986
-4.4115686,4.280731
-9.149615,4.6784153
18.90181,10.691362
-9.273691,4.579149
18.928905,6.920425
-9.186626,4.660262
2.920568,9.03871
19.702337,6.6549487
-1.1459253,6.14813
-5.3404946,6.5879292
12.953018,11.890534
-9.474873,4.305326
-9.434159,4.370748
19.697393,11.606354
8.010503,8.780218
4.2898016,10.329397
-9.326522,4.5389194
-9.139311,4.6914935
19.467058,6.513645
-9.154276,4.6812572
-9.230341,4.649526
-9.323732,4.5200295
-9.005805,4.613538
-9.029871,4.6053762
4.2500715,8.080637
-9.282142,4.5245724
2.8063335,4.5736356
-9.465625,4.2823086
3.768472,9.243458
16.865877,7.73081
10.336275,13.575568
17.038544,9.816957
10.374794,12.930738
-9.0099535,4.6202445
4.290517,5.374017
11.015033,11.948903
3.9601228,7.8107014
12.138994,-2.8271122
3.1114602,8.93295
-8.996146,4.620841
3.494831,9.063012
4.3606687,9.888412
-9.440187,4.3403234
-9.383033,4.439685
10.712506,8.815275
11.933186,9.39084
-5.354458,6.596186
-9.308745,4.486712
12.744746,11.1478
12.813211,11.005218
-9.011583,4.6227393
-9.001059,4.620415
4.534697,5.4387746
-9.034982,4.6319265
16.981022,10.561929
2.963478,8.9801035
-9.005275,4.624835
-9.007757,4.6260037
-8.996885,4.6231723
-1.9203542,4.3340087
4.2396197,7.3028073
16.666521,9.278169
12.306743,8.669237
1.1340505,5.770624
-5.3548613,6.6012883
-8.973616,4.5513673
-5.1234503,8.151157
7.4812326,8.90356
19.250793,7.2515335
-5.3960586,7.091566
16.610826,10.535123
4.218494,5.314478
-8.999033,4.5391035
3.9986696,4.4485545
-8.975479,4.5517197
11.624573,10.122874
-1.963251,4.3040886
12.308955,8.917814
10.179998,13.1244545
-9.228143,4.4979773
-8.976877,4.561304
-9.430281,4.2695875
10.147796,8.201588
8.191805,8.979348
3.1925786,8.8325815
-5.2022243,5.8073783
16.18173,6.154739
-9.100894,4.445496
4.483969,5.4229684
-9.411717,4.2505174
18.610672,10.499235
20.724386,11.46557
3.264644,8.778898
16.929205,8.6727915
12.918815,11.052624
-4.5570927,4.4734273
11.682505,10.688769
10.545648,8.227782
10.6150675,13.689909
-8.954773,4.496565
10.835074,8.870693
11.743221,11.12444
-9.004596,4.5031466
4.2791533,5.3941994
10.073093,13.497742
11.834135,11.378291
4.3502655,10.312057
-5.2354946,9.654603
-8.955409,4.4265037
3.1144245,4.335635
3.7504504,9.252124
-1.5342693,5.494814
10.481777,8.087056
0.40446532,6.143097
-1.224865,6.055926
17.465403,10.57657
16.676617,7.957785
3.979488,4.823114
10.8959,12.660462
-5.174122,9.376541
-9.092419,4.264409
-9.386034,4.1922803
17.7042,10.55324
19.562723,6.337681
-8.918189,4.461938
19.40682,6.574793
-5.3803086,10.397571
3.2933276,8.7724
19.247221,7.574036
-8.739969,3.5032248
-8.822019,3.4609528
-8.814224,3.4759278
17.825523,7.836504
16.383326,9.582262
16.322952,5.9700294
-9.007645,3.321211
-8.910437,3.3686018
-8.89271,3.3598883
-8.857716,3.4199317
-8.7530155,3.4412107
10.882004,12.505542
11.925727,8.426762
16.815048,7.568227
-9.028772,3.3384552
19.197666,7.206164
-3.7956622,3.8154955
16.702505,7.941882
8.31075,8.950195
-8.710321,3.464879
17.004978,6.6920753
-8.92115,3.4083755
20.01486,7.4001575
1.1159503,5.789168
-5.3971686,7.0813637
0.33997688,6.1742845
-8.724397,3.456654
11.263222,11.533172
10.275531,12.90763
16.856743,10.624114
13.017543,11.187347
-8.934732,3.3371265
-8.662721,3.372823
16.370768,9.736681
4.3781366,9.946797
10.31672,13.565461
3.6782215,4.8290844
-8.642128,3.3958104
12.9879675,11.975632
-8.689484,3.3710175
-8.671066,3.379953
-8.706611,3.3899
0.51092,6.0957727
-5.1114173,8.229217
10.963597,12.564511
-8.661039,3.3871546
8.147961,8.83695
-8.682588,3.3706644
-5.007957,5.308293
19.384258,7.1069145
-8.8651495,3.321565
10.828901,12.595027
11.009646,9.643852
3.9190998,7.723894
-9.027658,3.305982
12.219436,10.75968
-5.166949,9.346965
10.662112,13.586835
-8.6600275,3.3914647
18.850182,7.3602386
4.1504135,10.3960495
-8.685661,3.246641
-5.1126885,8.927181
-8.688427,3.2555132
-8.698138,3.2298365
2.8190536,4.3958664
-8.6868725,3.2235296
0.93459564,5.8974614
16.406176,6.7783194
12.275547,8.955271
-8.76137,3.1914692
-8.859109,3.2221935
-8.742892,3.1945558
-8.881084,3.2496343
-0.8040715,6.3340535
-5.112374,8.254499
10.284969,13.700234
13.037585,11.255057
-8.702287,3.2265027
19.112738,6.8464484
-9.018085,3.2401075
12.721647,11.434175
4.755077,5.2869506
-8.6614,3.2907414
4.15505,10.795171
-3.8059447,3.823281
-5.378946,7.0773354
7.561466,8.780739
13.3168335,11.495215
-8.692841,3.2518516
16.53486,6.0629115
-2.1374717,4.170106
-5.3765416,10.40587
12.005423,11.393887
-0.5560784,6.390431
-5.137349,8.070699
19.403204,11.59644
2.778193,4.72488
16.638008,10.668258
-8.736604,3.0843148
11.288888,11.766233
-9.004386,3.1466877
-8.743886,3.0732791
8.301451,8.949691
16.48695,4.865181
-8.71728,3.1007
16.227568,5.570695
3.9767735,4.390706
-8.726067,3.0734339
-5.13455,9.156271
4.3142433,10.07686
-5.3714123,10.405868
-8.80224,3.0557468
-8.760406,3.029879
11.150071,11.361701
16.60238,7.8185716
-5.1743793,7.899416
-8.72501,2.9974635
-9.011426,3.049038
16.594988,4.860422
-1.1148125,6.176467
-8.72077,2.9796953
-8.734213,3.0127313
16.483458,9.811092
8.189755,8.977903
16.152279,6.2768536
3.9418972,7.7824674
-5.3770337,7.10293
-8.777661,3.0575626
-8.810963,3.023218
-8.7226515,3.012291
-8.950737,3.05448
-8.735451,2.9938545
3.9437895,10.946688
4.3841395,10.00236
16.783772,10.152272
10.917166,9.023539
-8.709774,2.98703
-8.736404,2.1770573
-2.4615724,3.8459225
-8.688939,2.221899
-8.698395,2.2037072
10.723451,13.71074
3.0029,4.7184734
-8.744877,2.132724
18.89981,6.876225
11.135696,11.38692
3.950068,5.0113215
-2.22122,3.9408038
12.280995,11.564494
-8.991363,2.2256446
2.7844944,4.7189684
-8.7232,2.1567838
12.210189,10.564196
-1.9645305,4.307112
-9.005764,2.2326708
11.939406,11.396577
-8.91918,2.1094787
-8.733748,2.119787
-8.740625,2.1271458
3.9904,7.791631
0.4335711,6.1324406
-8.801672,2.0622482
-9.010857,2.2183094
12.155772,9.140742
-9.008664,2.205953
-8.822062,2.0717351
-8.837169,2.0847895
-8.77575,2.0729055
12.879403,11.877703
-8.7752495,2.0713074
-8.814971,2.08365
-9.03502,2.2288847
17.289349,9.867524
-1.530201,5.491663
-1.9298589,4.3369174
-5.2172613,9.578493
-8.780571,2.047689
-8.832776,1.9961458
1.0601664,5.815384
-8.804178,2.0234823
-9.007358,2.19216
-8.8979025,2.0706427
-8.914301,2.070723
16.625275,6.103526
12.704226,11.724125
-8.83097,2.0008516
-8.829369,2.0059507
19.758556,7.393472
-8.85482,2.048686
-8.836706,2.0010316
-9.03137,2.1849756
-8.884683,1.943852
7.493807,8.889419
16.722424,8.36595
-8.880281,1.9412268
12.440915,8.759747
-8.867821,1.9567966
-5.1081038,8.246029
3.0434635,4.3372874
3.1722596,4.2743683
-5.3476405,6.566473
-8.847536,1.9384152
1.8629507,5.238663
19.597113,11.70101
-8.9003725,2.0481327
4.1855783,11.0367365
11.784895,10.8589735
-1.0944536,6.192061
-9.037662,2.1321497
20.034054,11.466131
-9.876412,-1.4189101
-5.185754,5.755661
-8.996309,2.149068
-8.93756,1.9849334
12.139469,11.4957075
20.867523,11.311481
12.902031,11.452899
-8.869618,1.9301453
-8.867352,1.9201441
-8.889901,1.9285351
0.18630655,-6.740348
-8.871687,1.9282535
8.097648,8.794108
13.162231,11.37235
20.532036,-1.5900538
-8.870015,1.9282153
-1.2694622,5.965769
12.306438,11.529711
2.880491,4.780874
10.033225,13.581853
-4.7550426,4.7975435
11.8725395,8.530845
-9.784973,0.4498058
3.719421,9.190628
-1.5211892,5.510666
7.4895854,8.897735
-9.560654,-0.6111238
11.917657,10.807137
-9.801009,0.44490984
-9.7756,0.40301406
-9.553036,-0.61094844
-4.7404494,4.7711587
-9.790857,0.41859627
12.658205,10.925892
-9.801686,0.45246738
8.046811,8.957924
-9.803996,0.43461132
-9.80291,0.4343142
3.245186,8.782593
10.257745,13.717342
10.843129,9.575656
20.329208,11.482923
-9.58076,-0.55524105
-9.819797,0.44034165
0.37455487,6.16078
8.309851,8.892509
17.794415,7.7188725
-9.7862425,0.38044804
12.631903,11.754363
12.672868,11.418945
-0.6137781,6.391915
-5.3623185,6.6838036
2.719636,4.439082
-0.56888,6.387621
-9.774107,0.36531648
-9.8017845,0.41074076
20.029972,7.3113647
-9.792635,0.3910007
-9.784468,0.3813113
-9.802536,0.4146354
-9.803481,0.41822284
-9.568851,-0.57409984
15.784198,5.432897
4.3469763,5.414559
-9.758109,0.19390611
-9.7612915,0.21180962
4.246631,7.8326936
11.203446,11.710148
-9.7544565,0.17040716
-1.9066046,4.3892794
11.953199,11.338681
3.9920104,7.5103474
-1.4985048,5.5561304
4.1899896,7.3524704
12.183379,9.047382
4.0234,7.8064766
-9.643634,-0.33538058
3.0459,9.020049
-9.76718,0.22026195
18.677986,7.296548
10.439536,8.339877
11.517622,9.087191
-9.556177,-0.68259406
-9.622339,-0.40162817
-9.648692,-0.32714415
18.352802,11.026835
-9.6478615,-0.3214998
-9.638572,-0.36554274
-9.640138,-0.34329265
-9.649542,-0.31537974
-9.667334,-0.2527609
16.622128,9.273203
-9.602368,-0.50198543
-5.112565,8.235466
17.144272,8.57792
10.438357,8.174991
-9.628832,-0.3961103
16.501097,4.910502
-2.3388608,3.8713992
16.281492,6.1569195
12.701327,10.993838
-9.737708,0.00106745
10.418268,8.210041
8.22023,8.8635025
-9.563909,-0.6949608
-9.736067,-0.015709173
-9.737545,-0.014102012
-9.742482,-0.013274915
-9.758942,0.026878884
-9.736334,-0.0060934075
1.1391374,5.7753525
-9.708574,-0.10092224
3.7773898,9.243836
16.33293,5.9965477
4.198061,7.830831
1.2179935,5.7221904
16.68296,8.057536
12.32195,8.593974
16.618254,6.66357
-9.696997,-0.12298491
0.24992663,6.210244
-9.731477,-0.051652342
-3.8161335,3.8185492
-9.710391,-0.08195842
-9.696488,-0.09807751
-9.534411,-0.836941
17.586372,8.138718
-9.664283,-0.117722206
19.624306,6.3159475
-4.4434447,4.320269
12.230249,10.571452
16.855541,8.315913
-3.6992655,3.7538831
1.4668682,5.5312085
-2.7785404,3.6917145
2.7576122,4.5942807
-9.752694,-1.19059
17.844107,7.7247767
-9.842341,-1.3599277
-9.872394,-1.38073
-9.858332,-1.367117
4.4498477,5.2658606
8.282822,8.948994
7.419335,8.915414
4.2537513,7.278094
4.188844,7.912079
12.075113,9.047429
11.680076,9.284373
-5.1149263,8.944207
-2.8307545,3.6838608
-9.8874235,-1.4031016
10.64041,13.666229
-9.877925,-1.3707794
-9.92118,-1.4329262
3.2401812,8.7819395
11.942926,9.392837
-9.595077,-1.1356039
-9.518021,-1.048193
21.31893,12.113312
-0.7186814,6.354887
4.717539,5.3050346
3.9535353,4.468649
12.193379,9.06004
-9.91394,-1.4275067
-9.906325,-1.4241847
-9.84154,-1.4198308
-9.861561,-1.414218
-5.1768403,9.398873
18.894417,6.935305
-0.6051942,6.3776264
3.9614875,4.4011526
11.4925995,9.0021
2.796479,4.701017
-9.5109415,-1.0604389
-9.509797,-1.0648953
11.034729,11.855714
17.876328,7.6950884
-1.531281,5.48921
12.057185,11.069913
-9.823198,-1.4239552
-9.953613,-1.4744378
1.9610156,5.1592603
-2.905237,3.6353557
4.3367195,10.46601
-9.7993355,-1.3941495
-9.841227,-1.4587512
-9.796952,-1.394868
-9.809037,-1.4054327
-9.801041,-1.4374636
-9.809178,-1.4092284
-9.959299,-1.5007861
16.46955,4.806792
-9.628686,-1.2404268
4.0909963,11.011894
10.760863,9.56381
15.826023,5.298151
10.4148245,8.327351
10.152068,12.949995
18.854946,6.894527
-9.985795,-1.5338632
19.859098,11.336902
-5.1145234,8.950485
-9.499895,-1.100753
-9.933073,-1.4915552
-9.96608,-1.5160093
-4.7841163,4.831225
10.984584,9.184465
16.612339,9.465139
1.8871026,5.2123737
19.4838,7.5227942
11.359544,9.294523
21.265976,12.119904
-9.975591,-1.5833659
-5.1569295,8.03256
-4.379847,4.2569313
12.643438,11.479392
4.5761194,5.45724
7.414475,8.907061
-9.993942,-1.5647824
-9.978719,-1.6343517
-9.968848,-1.5951622
-9.959548,-1.5974993
-4.9529743,5.2223234
-9.997787,-1.6428977
-9.974394,-1.58388
12.130564,8.437112
2.7606196,4.6489606
-9.985093,-1.5709825
-9.53471,-1.1647257
-9.874996,-1.5102218
4.3064733,10.378315
-9.959281,-1.6150068
19.64813,11.671064
-9.96546,-1.6036912
19.667961,6.5888934
18.765638,11.303435
16.180649,5.3497744
16.50949,6.9840846
16.778042,5.0268545
4.7164917,5.494292
11.920792,9.332243
-9.940709,-1.6058848
3.9250388,10.986693
-9.964447,-1.6045119
-2.8698196,3.6457257
3.1453607,8.848039
10.933689,13.145898
-9.949673,-1.6131786
-9.949048,-1.6149985
-9.850181,-1.5225698
-9.963427,-1.6060752
10.404919,8.2662735
-5.2257576,9.617346
-8.277383,-2.5107865
-5.177202,9.400525
-8.275212,-2.5042744
4.7299814,5.446675
15.789615,5.198311
18.351633,7.8089056
18.58686,7.231385
20.456993,11.271445
19.998934,7.3929615
12.297727,8.92916
16.911077,7.5934663
0.5134195,6.093838
2.8727288,9.040252
-8.318084,-2.5143008
-8.822276,-2.7952523
18.533888,7.3980317
-5.0983033,5.504931
3.9395232,7.756801
16.46117,6.5978875
-1.9569674,4.3156557
11.2700405,11.732135
19.63387,6.2893586
3.2920465,8.780233
15.82259,5.3046074
3.8303351,9.286005
11.477597,10.3744135
-8.2737465,-2.513628
-8.272515,-2.5073817
-8.2650585,-2.5164673
12.104561,8.44329
-5.1482725,9.242718
16.087912,10.248877
10.340607,8.261453
-5.136556,9.172464
3.881945,10.892862
-8.253768,-2.517677
-8.845359,-2.8346047
-8.846586,-2.8395562
-8.835706,-2.8120856
3.9151895,10.926411
-5.1918178,5.775413
-4.9633574,5.230821
4.092189,7.427224
11.134291,11.349262
-8.192559,-2.5759604
16.180777,5.3184547
-8.214601,-2.5625086
17.851593,8.085634
-8.209437,-2.5653737
3.6949735,9.169288
10.518038,12.6948185
-8.220634,-2.5555916
-5.3742156,6.793987
4.1653743,10.838094
-8.238353,-2.5446012
20.013552,7.3741474
-8.220444,-2.5586565
-3.262047,3.6309521
15.745181,5.3980875
-8.258205,-2.546331
-8.248826,-2.533503
-8.242227,-2.541231
-8.273944,-2.5433247
-8.285218,-2.5336304
7.707454,8.681551
-8.828127,-2.8396044
3.8688416,9.229565
-8.117426,-2.6636724
19.301163,11.528036
-8.104681,-2.6866608
-1.3458543,5.838591
4.4692826,5.211507
4.377885,5.409255
19.016499,7.3351603
-4.99389,5.276862
11.005215,9.20662
4.2029176,7.3163066
-4.956343,5.2038064
-4.7224336,4.7405453
-8.132487,-2.6574197
-8.416673,-3.2035823
20.204712,11.344057
3.5784702,4.4344306
-8.085721,-2.7044184
-8.123035,-2.666638
-5.177358,7.8944554
19.29386,7.5496264
16.70642,8.272152
-8.829019,-2.9416907
-5.14009,8.068869
10.963554,13.183837
-7.9535017,-2.8287873
-7.9581127,-2.8275893
3.9613729,4.676974
21.259584,12.111828
20.743029,11.296918
-5.35624,6.609042
-7.9482565,-2.8377662
-7.9591684,-2.825336
-5.3677917,7.122388
-7.967296,-2.8192737
11.487122,10.485706
11.128954,11.421972
-3.8703039,3.8660998
-8.822616,-2.9531999
-7.960441,-2.8228533
19.74112,6.5525007
16.552258,6.309697
-7.9186153,-2.8678463
2.7508953,4.5406303
-7.933025,-2.856563
-7.9390306,-2.8515186
12.903059,11.919521
-7.9212623,-2.8667614
-7.9312844,-2.8556006
8.262094,8.933288
-8.436743,-3.2436998
19.613117,7.4020786
13.190521,12.108023
-4.9712615,5.241933
-4.988896,5.266386
-7.9361157,-2.8458073
12.007381,8.51082
10.007559,13.746516
10.853779,13.446189
-8.472783,-3.2420738
4.7423,5.2961745
20.104527,11.487782
-7.9281783,-2.8601766
-8.808603,-3.0028427
3.122278,4.2879076
16.551933,9.020916
11.2956505,11.761619
10.822438,13.562308
10.31285,8.473724
19.067486,10.893456
11.3945675,10.235744
-9.053591,-3.9714754
-9.019169,-3.9784153
-9.010318,-3.9737144
3.170097,4.2888308
3.9735813,10.917413
-9.013349,-3.9722006
-8.805724,-3.22259
-9.043685,-3.9133677
-9.015212,-3.895721
-9.032392,-3.8681202
-9.016748,-3.9007714
-9.002756,-3.9563258
3.7139804,9.189016
7.497245,8.824589
10.610187,8.711438
12.778871,11.513351
-9.005688,-3.9713628
-4.991675,5.2652097
-9.008916,-3.9635794
-8.9934225,-3.9809117
-8.998292,-3.9650853
4.615379,5.3018365
-8.999173,-3.9521387
-5.030831,5.3582587
-8.996489,-3.9708676
8.219062,8.973496
16.746899,8.328436
-8.804544,-3.1132948
-8.486887,-3.3114216
-8.804756,-3.11316
21.432465,11.333079
-8.912785,-3.9856362
3.6361537,4.715038
10.160135,8.205806
8.2222185,8.992386
-8.911129,-3.9782054
-8.90588,-3.9930716
11.019172,9.156776
-8.90516,-3.9921963
1.150063,5.7621713
4.2591734,5.3527303
0.32396448,6.1801186
11.592172,10.499365
17.106718,9.753939
-8.913471,-3.9792426
16.79939,10.013667
4.3604465,9.949366
-8.91399,-3.9997087
16.929857,9.263994
-8.909841,-3.9960973
-8.914177,-3.9964392
-8.79305,-3.1581624
-8.800228,-3.1176994
17.621899,9.988121
20.335587,11.559343
18.881033,7.1170363
10.45604,12.730139
8.046147,8.792859
17.734972,10.571296
16.500801,4.7562313
0.91441685,5.907806
-2.3269064,3.8935647
2.9754832,4.3241014
10.941775,12.090164
21.08605,12.170535
-8.728097,-3.8986974
17.03021,6.1361575
11.417413,10.23292
-8.740877,-3.8866038
-1.1470635,6.14798
-8.706292,-3.8733404
-8.739001,-3.8810751
4.3260984,10.403152
18.479736,11.113969
-8.80182,-3.119973
18.025036,7.8108654
19.336039,7.1308317
19.746933,6.6047096
-8.611143,-3.7724094
-5.258196,7.5636253
-8.581081,-3.7467294
3.8069818,4.4723988
4.219539,5.3410044
-8.618963,-3.769945
12.630577,11.558494
-8.606378,-3.7648919
-8.614725,-3.7845798
-8.608399,-3.7667367
1.1575762,5.750483
4.7466717,5.2930417
-8.596596,-3.7612026
-8.593781,-3.7732038
4.195143,7.316621
11.913876,8.400064
-8.780041,-3.1997995
-8.613419,-3.7779148
-8.619698,-3.7846622
1.8916696,5.210665
3.664468,4.4525046
8.138833,8.831138
-8.613585,-3.7405438
4.1885014,5.2893105
-8.605896,-3.754658
-8.600921,-3.7531416
7.4121013,8.92201
10.975162,9.133507
4.3409567,9.934552
-8.474474,-3.3306317
-8.71736,-3.355057
-2.7932553,3.6877787
-8.620577,-3.7743921
12.158777,10.704466
-8.618573,-3.7355056
-8.579362,-3.7241986
-2.3345454,3.8782387
12.461065,8.720755
-8.758473,-3.195543
10.14849,8.21947
3.3041728,8.802197
19.492626,10.9908
-5.5145373,-4.098404
-4.6901417,4.6914535
19.075874,7.384991
-5.398263,-4.1707706
-1.7299069,4.9440084
11.151975,12.090287
10.784171,12.383572
16.83853,10.521237
-5.384309,-4.1649384
-5.1263504,9.0919895
11.6217985,10.451822
16.932693,7.57874
-5.358615,-4.2037983
-5.396934,-4.193088
10.33481,13.417172
19.553732,7.0698504
-5.4192047,-4.138152
3.2605639,8.788442
-5.407688,-4.156517
10.10662,13.760966
-5.455153,-4.1476927
18.984247,7.3468084
-3.2821662,3.6349955
-5.3756146,-4.1704273
-5.4587836,-4.0766087
-5.479113,-4.1187735
-5.4676785,-4.1271462
-5.4496555,-4.1271443
-5.4766955,-4.132362
-5.484943,-4.1048827
-5.449131,-4.1315446
-5.4620056,-4.1250777
-5.4917717,-4.0973682
17.107151,8.70991
-5.3552065,-4.139897
12.514008,11.649623
-5.4855733,-4.1139507
-5.301659,-4.078451
20.841618,11.299197
-5.2464976,-4.02973
12.460394,8.724394
3.1673348,8.96859
19.63116,6.279768
-5.334432,-4.093741
13.143488,11.38995
-2.2273982,3.9530501
-5.266912,-4.115803
4.265545,7.616978
-5.361556,6.626021
17.808193,8.14863
-5.3075933,-4.113761
3.8990438,7.622836
-5.2539697,-4.1069393
4.278702,5.608
18.850235,11.455475
4.4429507,5.4531198
4.7355494,5.398416
11.114383,11.480565
-5.1321335,-4.0773177
-5.1122384,-4.065637
-5.1077585,-4.0567646
18.828798,7.1798644
-4.2537985,4.156158
16.667603,9.029805
-5.367963,6.6399
18.596119,7.185351
-5.015562,-3.9011736
-5.111342,-4.0535836
-5.1375093,-4.077421
-4.9749317,-3.8797882
-5.1318936,-4.078735
19.604074,11.689453
1.8827343,5.2189264
18.567486,11.218357
-3.97567,-2.9139967
-3.963938,-2.901997
-3.9729254,-2.9065404
-4.009246,-2.9430668
-3.9176917,-2.8621404
-5.1920266,5.7688403
17.9242,7.94917
16.789837,9.413269
-4.915589,-3.9189904
-4.821327,-3.8805442
18.947632,11.526731
-4.915638,-3.917904
18.986292,11.664227
-4.907967,-3.9089155
10.736727,12.218074
-4.941146,-3.8856802
-4.924016,-3.7990263
-4.9257817,-3.88881
-4.92034,-3.8893855
-4.9345446,-3.8606904
-4.9469414,-3.836417
-4.9123287,-3.9110231
3.0336566,9.033574
-4.9192023,-3.9198747
-2.7175732,3.7288928
18.867668,11.471186
-4.938418,-3.8394911
12.0789585,8.419686
10.775364,8.834497
3.7801805,9.2242775
-4.910224,-3.8980572
-4.9123864,-3.9154377
10.339336,8.48201
18.778622,7.3107705
-5.1413245,7.979289
-4.9120903,-3.9179945
-4.9061937,-3.9240215
-4.898713,-3.9161768
-4.9124694,-3.9305108
12.636512,10.92242
13.188806,11.759394
-4.9130797,-3.9267452
-4.9166074,-3.9041245
18.637888,7.3111963
-4.5742383,-1.5583662
-3.8633745,-2.824768
18.032623,10.143454
1.1764224,5.750109
-3.9458055,3.9308422
-4.5722523,-1.5611598
10.313588,8.463834
10.862661,8.857241
-4.5746613,-1.5580165
7.9163823,8.949238
10.962612,9.546366
-4.573321,-1.5615383
17.63082,10.523102
12.477083,8.716162
8.1005335,8.81538
3.6686983,9.174928
16.56165,6.235094
-4.5154457,-1.6217276
-4.581177,-1.5539165
-4.57966,-1.5518272
12.89407,11.905496
3.1054528,4.3511047
-4.5758476,-1.558026
-4.3822412,-1.7057481
-4.3771133,-1.7135886
-4.330222,-1.7704458
11.9252,8.377177
3.59111,4.4383616
-4.3905725,-1.6963612
-5.403317,7.069927
-4.37741,-1.7109125
-1.5748527,5.3943677
3.74921,4.4890413
-4.4021926,-1.6824334
-4.3779416,-1.7164545
-4.386606,-1.6967219
-4.35908,-1.7338244
-4.4041166,-1.677022
-4.900711,5.101168
-4.3770266,-1.7069012
-4.374048,-1.7046996
-4.2171884,-1.8144526
-3.8041627,-2.7891777
-3.8136134,-2.791699
-3.79541,-2.7693093
-4.39112,4.268284
1.1545593,5.757941
19.84886,7.34159
10.89115,8.888294
-4.1243186,-1.9404504
-4.224017,-1.804517
-4.2018423,-1.8214158
-4.0378413,-2.1014378
10.73349,12.262648
16.926537,8.780395
-4.7122498,4.729919
3.5641408,9.08325
16.715885,6.2407827
-4.0236197,-2.1320605
4.3617578,9.978922
-3.834386,-2.7175522
-3.8117325,-2.7964084
-4.04896,-2.0777576
-4.251619,-1.7817173
-3.9825451,-2.1939347
-4.02342,-2.1266892
-4.0274787,-2.11799
-4.021842,-2.1304152
-4.065554,-2.0412257
-4.030325,-1.9081652
-0.5754794,6.386696
12.089756,8.45771
-4.0610323,-1.8981488
3.9732246,4.797499
-3.9895675,-1.9810084
10.926591,13.407963
-3.9976375,-1.9461391
-1.7620864,4.871671
19.297188,6.6672106
4.7306876,5.3922925
-3.972648,-1.9961418
-4.026141,-1.931131
-2.0135357,4.3006973
-4.0405645,-1.9165449
-1.758495,4.881805
-1.5175021,5.513039
-3.99119,-1.9901661
12.209269,8.620766
